datetime,uid,event
2015-09-09 13:37:39,9163,visit
2015-09-09 13:39:37,14691,signup
2015-09-09 13:40:33,4726,visit
2015-09-09 13:41:06,14200,signup
2015-09-09 13:42:54,6897,visit
2015-09-09 13:44:18,14291,signup
2015-09-09 13:46:13,4345,visit
2015-09-09 13:50:05,6799,visit
2015-09-09 13:51:19,10994,visit
2015-09-09 13:54:03,13882,visit
2015-09-09 13:54:50,15678,signup
2015-09-09 13:56:15,16533,signup
2015-09-09 13:57:03,15030,signup
2015-09-09 13:57:10,8261,visit
2015-09-09 13:57:13,10392,visit
2015-09-09 13:59:25,11248,visit
2015-09-09 13:59:58,12661,visit
2015-09-09 14:02:07,3172,visit
2015-09-09 14:02:34,13897,visit
2015-09-09 14:03:06,5688,visit
2015-09-09 14:03:14,4841,visit
2015-09-09 14:06:21,4619,visit
2015-09-09 14:09:03,15010,signup
2015-09-09 14:12:06,10866,visit
2015-09-09 14:12:54,11753,visit
2015-09-09 14:18:01,3539,visit
2015-09-09 14:18:11,6707,visit
2015-09-09 14:20:52,16394,signup
2015-09-09 14:21:40,11502,visit
2015-09-09 14:22:35,11731,visit
2015-09-09 14:23:50,7343,visit
2015-09-09 14:25:06,1959,visit
2015-09-09 14:25:30,4672,visit
2015-09-09 14:26:09,7087,visit
2015-09-09 14:31:15,6627,visit
2015-09-09 14:31:55,15946,signup
2015-09-09 14:32:24,9513,visit
2015-09-09 14:33:53,11337,visit
2015-09-09 14:37:18,15363,signup
2015-09-09 14:37:55,13935,visit
2015-09-09 14:39:08,5282,visit
2015-09-09 14:39:35,10612,visit
2015-09-09 14:41:25,16188,signup
2015-09-09 14:41:46,14733,signup
2015-09-09 14:42:26,14668,signup
2015-09-09 14:44:09,15940,signup
2015-09-09 14:46:30,15987,signup
2015-09-09 14:47:40,11670,visit
2015-09-09 14:54:03,14226,signup
2015-09-09 14:54:18,10325,visit
2015-09-09 14:56:58,11560,visit
2015-09-09 14:57:00,6302,visit
2015-09-09 14:57:12,14574,signup
2015-09-09 14:57:45,15961,signup
2015-09-09 14:58:07,5974,visit
2015-09-09 14:58:27,15869,signup
2015-09-09 15:02:38,12676,visit
2015-09-09 15:02:55,11725,visit
2015-09-09 15:03:40,13258,visit
2015-09-09 15:07:02,7608,visit
2015-09-09 15:07:58,8776,visit
2015-09-09 15:11:52,15217,signup
2015-09-09 15:15:15,15401,signup
2015-09-09 15:17:35,8500,visit
2015-09-09 15:21:44,15300,signup
2015-09-09 15:23:56,15358,signup
2015-09-09 15:26:30,14844,signup
2015-09-09 15:33:17,11961,visit
2015-09-09 15:33:23,7799,visit
2015-09-09 15:33:42,14834,signup
2015-09-09 15:35:29,13078,visit
2015-09-09 15:38:12,2268,visit
2015-09-09 15:38:55,13116,visit
2015-09-09 15:40:59,11222,visit
2015-09-09 15:41:53,6683,visit
2015-09-09 15:42:19,5362,visit
2015-09-09 15:44:38,8994,visit
2015-09-09 15:44:46,9173,visit
2015-09-09 15:46:25,12241,visit
2015-09-09 15:47:06,16193,signup
2015-09-09 15:48:56,4649,visit
2015-09-09 15:49:06,14245,signup
2015-09-09 15:51:34,13355,visit
2015-09-09 15:51:40,16393,signup
2015-09-09 15:51:45,2199,visit
2015-09-09 15:51:58,6143,visit
2015-09-09 15:55:08,2831,visit
2015-09-09 15:55:37,10120,visit
2015-09-09 15:58:18,4097,visit
2015-09-09 15:58:50,10334,visit
2015-09-09 16:00:07,2288,visit
2015-09-09 16:02:58,2176,visit
2015-09-09 16:05:07,16204,signup
2015-09-09 16:05:21,10233,visit
2015-09-09 16:07:05,12255,visit
2015-09-09 16:07:11,14032,visit
2015-09-09 16:08:11,4664,visit
2015-09-09 16:08:49,14618,signup
2015-09-09 16:10:31,14316,signup
2015-09-09 16:11:09,16516,signup
2015-09-09 16:12:43,12533,visit
2015-09-09 16:13:19,12699,visit
2015-09-09 16:14:15,13911,visit
2015-09-09 16:15:07,15690,signup
2015-09-09 16:15:08,12486,visit
2015-09-09 16:15:17,6380,visit
2015-09-09 16:16:52,2890,visit
2015-09-09 16:19:38,3527,visit
2015-09-09 16:20:44,15902,signup
2015-09-09 16:22:04,15399,signup
2015-09-09 16:22:28,4777,visit
2015-09-09 16:25:10,16421,signup
2015-09-09 16:27:30,14129,visit
2015-09-09 16:28:07,2604,visit
2015-09-09 16:28:49,15282,signup
2015-09-09 16:28:54,10176,visit
2015-09-09 16:29:54,9580,visit
2015-09-09 16:31:15,14816,signup
2015-09-09 16:31:51,11912,visit
2015-09-09 16:32:32,16443,signup
2015-09-09 16:35:14,16190,signup
2015-09-09 16:35:22,4000,visit
2015-09-09 16:36:25,2739,visit
2015-09-09 16:38:10,6137,visit
2015-09-09 16:38:18,16276,signup
2015-09-09 16:38:29,15931,signup
2015-09-09 16:40:47,16371,signup
2015-09-09 16:41:53,9786,visit
2015-09-09 16:42:53,13835,visit
2015-09-09 16:44:25,14752,signup
2015-09-09 16:45:58,11097,visit
2015-09-09 16:45:59,15137,signup
2015-09-09 16:54:58,7167,visit
2015-09-09 16:55:34,6375,visit
2015-09-09 16:56:53,6413,visit
2015-09-09 16:57:41,14636,signup
2015-09-09 16:58:54,7839,visit
2015-09-09 16:59:11,5139,visit
2015-09-09 17:00:09,7361,visit
2015-09-09 17:00:14,9167,visit
2015-09-09 17:00:26,8335,visit
2015-09-09 17:02:38,4438,visit
2015-09-09 17:03:26,2340,visit
2015-09-09 17:03:27,14437,signup
2015-09-09 17:03:38,10147,visit
2015-09-09 17:07:14,14441,signup
2015-09-09 17:07:47,15177,signup
2015-09-09 17:08:14,11328,visit
2015-09-09 17:11:32,14359,signup
2015-09-09 17:11:48,11652,visit
2015-09-09 17:14:03,7674,visit
2015-09-09 17:14:48,14528,signup
2015-09-09 17:14:54,9043,visit
2015-09-09 17:15:20,15091,signup
2015-09-09 17:18:51,13602,visit
2015-09-09 17:18:58,2374,visit
2015-09-09 17:19:35,1611,visit
2015-09-09 17:20:32,2528,visit
2015-09-09 17:21:37,14545,signup
2015-09-09 17:22:30,14009,visit
2015-09-09 17:23:39,11218,visit
2015-09-09 17:25:14,3991,visit
2015-09-09 17:27:28,5471,visit
2015-09-09 17:30:07,15490,signup
2015-09-09 17:33:00,2435,visit
2015-09-09 17:33:22,6528,visit
2015-09-09 17:33:49,10609,visit
2015-09-09 17:35:19,2768,visit
2015-09-09 17:35:53,7047,visit
2015-09-09 17:38:35,14681,signup
2015-09-09 17:39:34,5629,visit
2015-09-09 17:40:09,10903,visit
2015-09-09 17:42:30,13381,visit
2015-09-09 17:43:32,4371,visit
2015-09-09 17:44:47,14955,signup
2015-09-09 17:51:11,10213,visit
2015-09-09 17:51:50,14700,signup
2015-09-09 17:52:42,15158,signup
2015-09-09 17:53:32,14179,signup
2015-09-09 17:54:12,15864,signup
2015-09-09 17:55:10,4976,visit
2015-09-09 17:55:41,16358,signup
2015-09-09 17:55:50,3862,visit
2015-09-09 17:56:00,13004,visit
2015-09-09 17:56:26,3241,visit
2015-09-09 17:56:29,14632,signup
2015-09-09 17:56:30,8829,visit
2015-09-09 17:56:55,12157,visit
2015-09-09 17:57:07,14598,signup
2015-09-09 17:57:51,14029,visit
2015-09-09 18:00:45,9702,visit
2015-09-09 18:01:05,13661,visit
2015-09-09 18:03:47,13744,visit
2015-09-09 18:04:01,11997,visit
2015-09-09 18:05:43,6306,visit
2015-09-09 18:06:14,4112,visit
2015-09-09 18:07:08,11655,visit
2015-09-09 18:07:15,14464,signup
2015-09-09 18:10:34,2151,visit
2015-09-09 18:12:06,15537,signup
2015-09-09 18:12:41,14336,signup
2015-09-09 18:14:29,5832,visit
2015-09-09 18:14:53,15712,signup
2015-09-09 18:16:39,13040,visit
2015-09-09 18:16:58,15980,signup
2015-09-09 18:19:41,4966,visit
2015-09-09 18:19:56,13234,visit
2015-09-09 18:21:08,1792,visit
2015-09-09 18:21:54,15832,signup
2015-09-09 18:22:40,13048,visit
2015-09-09 18:23:41,10464,visit
2015-09-09 18:27:04,12469,visit
2015-09-09 18:27:55,1901,visit
2015-09-09 18:28:58,2512,visit
2015-09-09 18:31:46,13488,visit
2015-09-09 18:32:05,12720,visit
2015-09-09 18:35:52,10661,visit
2015-09-09 18:36:13,4840,visit
2015-09-09 18:36:41,5071,visit
2015-09-09 18:39:18,2091,visit
2015-09-09 18:39:19,15731,signup
2015-09-09 18:40:55,16529,signup
2015-09-09 18:42:10,15026,signup
2015-09-09 18:44:38,9930,visit
2015-09-09 18:46:26,12008,visit
2015-09-09 18:47:00,8389,visit
2015-09-09 18:48:57,12556,visit
2015-09-09 18:49:42,8216,visit
2015-09-09 18:49:59,2262,visit
2015-09-09 18:53:35,15025,signup
2015-09-09 18:56:05,15598,signup
2015-09-09 19:04:39,2569,visit
2015-09-09 19:07:04,13493,visit
2015-09-09 19:08:34,7236,visit
2015-09-09 19:11:14,13994,visit
2015-09-09 19:11:23,2490,visit
2015-09-09 19:12:57,1380,visit
2015-09-09 19:13:21,15462,signup
2015-09-09 19:13:40,2191,visit
2015-09-09 19:15:56,13629,visit
2015-09-09 19:16:16,14401,signup
2015-09-09 19:16:42,13543,visit
2015-09-09 19:16:53,12276,visit
2015-09-09 19:18:48,8215,visit
2015-09-09 19:19:11,16172,signup
2015-09-09 19:21:07,14247,signup
2015-09-09 19:22:22,15527,signup
2015-09-09 19:23:11,6204,visit
2015-09-09 19:23:58,12116,visit
2015-09-09 19:25:50,6606,visit
2015-09-09 19:27:50,9984,visit
2015-09-09 19:28:05,14769,signup
2015-09-09 19:28:12,11229,visit
2015-09-09 19:29:35,12831,visit
2015-09-09 19:31:00,7826,visit
2015-09-09 19:31:11,7920,visit
2015-09-09 19:32:51,15711,signup
2015-09-09 19:33:28,7449,visit
2015-09-09 19:34:04,15354,signup
2015-09-09 19:34:53,11364,visit
2015-09-09 19:36:17,14133,visit
2015-09-09 19:36:46,2929,visit
2015-09-09 19:37:32,15976,signup
2015-09-09 19:38:35,2160,visit
2015-09-09 19:39:14,2592,visit
2015-09-09 19:39:48,16108,signup
2015-09-09 19:41:48,13641,visit
2015-09-09 19:46:46,10764,visit
2015-09-09 19:49:06,8390,visit
2015-09-09 19:49:20,11798,visit
2015-09-09 19:56:07,15603,signup
2015-09-09 19:57:05,6986,visit
2015-09-09 19:57:06,2163,visit
2015-09-09 19:58:05,5295,visit
2015-09-09 19:59:07,12232,visit
2015-09-09 20:00:55,8072,visit
2015-09-09 20:01:02,14833,signup
2015-09-09 20:01:55,11128,visit
2015-09-09 20:03:08,5286,visit
2015-09-09 20:03:35,14249,signup
2015-09-09 20:04:32,12530,visit
2015-09-09 20:04:55,2832,visit
2015-09-09 20:09:00,4689,visit
2015-09-09 20:11:50,15235,signup
2015-09-09 20:13:59,2068,visit
2015-09-09 20:18:32,16118,signup
2015-09-09 20:18:57,8582,visit
2015-09-09 20:21:18,14503,signup
2015-09-09 20:21:57,15022,signup
2015-09-09 20:22:31,15920,signup
2015-09-09 20:23:59,15865,signup
2015-09-09 20:26:25,10401,visit
2015-09-09 20:26:30,13360,visit
2015-09-09 20:28:46,12133,visit
2015-09-09 20:31:19,5137,visit
2015-09-09 20:33:57,12950,visit
2015-09-09 20:34:26,15501,signup
2015-09-09 20:35:19,5391,visit
2015-09-09 20:38:58,8176,visit
2015-09-09 20:40:05,13781,visit
2015-09-09 20:40:08,9590,visit
2015-09-09 20:40:13,8875,visit
2015-09-09 20:41:25,3413,visit
2015-09-09 20:41:47,12457,visit
2015-09-09 20:41:49,6851,visit
2015-09-09 20:43:36,16080,signup
2015-09-09 20:44:35,16117,signup
2015-09-09 20:48:12,16458,signup
2015-09-09 20:50:00,10365,visit
2015-09-09 20:54:18,15828,signup
2015-09-09 20:54:37,8525,visit
2015-09-09 20:57:00,16450,signup
2015-09-09 20:57:02,10521,visit
2015-09-09 20:57:09,11621,visit
2015-09-09 20:57:27,8486,visit
2015-09-09 20:58:43,12077,visit
2015-09-09 21:02:25,14798,signup
2015-09-09 21:03:48,9107,visit
2015-09-09 21:07:06,10453,visit
2015-09-09 21:07:51,11852,visit
2015-09-09 21:09:45,7753,visit
2015-09-09 21:18:02,14793,signup
2015-09-09 21:18:12,12775,visit
2015-09-09 21:18:20,12369,visit
2015-09-09 21:19:00,6550,visit
2015-09-09 21:20:08,13163,visit
2015-09-09 21:25:13,2354,visit
2015-09-09 21:27:06,4146,visit
2015-09-09 21:30:00,12377,visit
2015-09-09 21:30:44,14231,signup
2015-09-09 21:31:52,14907,signup
2015-09-09 21:32:34,15685,signup
2015-09-09 21:34:13,15080,signup
2015-09-09 21:39:22,4885,visit
2015-09-09 21:41:41,15973,signup
2015-09-09 21:42:30,16100,signup
2015-09-09 21:44:44,13427,visit
2015-09-09 21:45:24,5835,visit
2015-09-09 21:45:59,16164,signup
2015-09-09 21:46:13,4571,visit
2015-09-09 21:46:36,15785,signup
2015-09-09 21:48:12,13804,visit
2015-09-09 21:54:24,7795,visit
2015-09-09 21:55:43,14370,signup
2015-09-09 21:55:46,6717,visit
2015-09-09 21:55:48,9625,visit
2015-09-09 21:57:38,15798,signup
2015-09-09 21:59:53,16526,signup
2015-09-09 22:00:29,3225,visit
2015-09-09 22:01:38,5507,visit
2015-09-09 22:01:44,14678,signup
2015-09-09 22:02:40,5812,visit
2015-09-09 22:04:03,15739,signup
2015-09-09 22:04:18,12947,visit
2015-09-09 22:06:28,13300,visit
2015-09-09 22:06:43,15594,signup
2015-09-09 22:06:44,8656,visit
2015-09-09 22:06:53,14069,visit
2015-09-09 22:13:45,6016,visit
2015-09-09 22:14:01,6165,visit
2015-09-09 22:15:38,15470,signup
2015-09-09 22:16:05,14262,signup
2015-09-09 22:16:45,16217,signup
2015-09-09 22:17:21,15882,signup
2015-09-09 22:18:06,4165,visit
2015-09-09 22:19:02,9093,visit
2015-09-09 22:19:17,2230,visit
2015-09-09 22:25:49,16491,signup
2015-09-09 22:26:04,16035,signup
2015-09-09 22:28:38,6521,visit
2015-09-09 22:28:54,3135,visit
2015-09-09 22:30:19,6047,visit
2015-09-09 22:34:33,12450,visit
2015-09-09 22:35:30,7145,visit
2015-09-09 22:35:36,14975,signup
2015-09-09 22:39:10,15605,signup
2015-09-09 22:44:36,10913,visit
2015-09-09 22:46:10,16511,signup
2015-09-09 22:47:24,3775,visit
2015-09-09 22:47:40,16056,signup
2015-09-09 22:47:52,16384,signup
2015-09-09 22:51:16,7731,visit
2015-09-09 22:51:19,13173,visit
2015-09-09 22:51:35,6026,visit
2015-09-09 22:52:26,14001,visit
2015-09-09 22:52:43,8492,visit
2015-09-09 22:58:02,16487,signup
2015-09-09 23:01:01,14415,signup
2015-09-09 23:02:42,16403,signup
2015-09-09 23:09:32,9873,visit
2015-09-09 23:09:45,12998,visit
2015-09-09 23:13:20,4500,visit
2015-09-09 23:14:38,13460,visit
2015-09-09 23:18:10,3023,visit
2015-09-09 23:19:06,12824,visit
2015-09-09 23:21:08,7675,visit
2015-09-09 23:23:31,5978,visit
2015-09-09 23:24:04,2866,visit
2015-09-09 23:24:29,14098,visit
2015-09-09 23:24:46,16346,signup
2015-09-09 23:26:54,8663,visit
2015-09-09 23:28:55,15317,signup
2015-09-09 23:30:05,16085,signup
2015-09-09 23:31:41,3201,visit
2015-09-09 23:33:20,12835,visit
2015-09-09 23:34:56,5805,visit
2015-09-09 23:35:20,12667,visit
2015-09-09 23:35:22,12043,visit
2015-09-09 23:36:25,13892,visit
2015-09-09 23:36:29,14708,signup
2015-09-09 23:37:09,15447,signup
2015-09-09 23:37:25,12466,visit
2015-09-09 23:37:39,14241,signup
2015-09-09 23:43:00,4344,visit
2015-09-09 23:43:59,1518,visit
2015-09-09 23:45:36,7687,visit
2015-09-09 23:46:33,14805,signup
2015-09-09 23:46:41,10746,visit
2015-09-09 23:47:04,10491,visit
2015-09-09 23:48:20,14376,signup
2015-09-09 23:48:41,16000,signup
2015-09-09 23:50:54,12086,visit
2015-09-09 23:52:35,12216,visit
2015-09-09 23:53:23,1648,visit
2015-09-09 23:54:15,14744,signup
2015-09-09 23:55:44,8900,visit
2015-09-09 23:57:48,4740,visit
2015-09-09 23:57:49,15993,signup
2015-09-09 23:58:52,3981,visit
2015-09-09 23:58:57,1817,visit
2015-09-09 23:59:09,16069,signup
2015-09-09 23:59:20,7535,visit
2015-09-09 23:59:46,12966,visit
2015-09-10 00:00:32,5354,visit
2015-09-10 00:03:23,8593,visit
2015-09-10 00:04:11,12607,visit
2015-09-10 00:04:44,11206,visit
2015-09-10 00:06:03,14763,signup
2015-09-10 00:07:51,6056,visit
2015-09-10 00:09:13,10587,visit
2015-09-10 00:13:13,5562,visit
2015-09-10 00:15:38,7004,visit
2015-09-10 00:15:58,14181,signup
2015-09-10 00:16:06,6967,visit
2015-09-10 00:20:14,11022,visit
2015-09-10 00:22:27,13243,visit
2015-09-10 00:23:50,15874,signup
2015-09-10 00:23:58,13399,visit
2015-09-10 00:24:34,11785,visit
2015-09-10 00:25:30,12390,visit
2015-09-10 00:25:40,2611,visit
2015-09-10 00:27:15,16324,signup
2015-09-10 00:27:17,3153,visit
2015-09-10 00:27:34,4576,visit
2015-09-10 00:27:42,10261,visit
2015-09-10 00:30:29,10554,visit
2015-09-10 00:30:36,12932,visit
2015-09-10 00:31:16,5169,visit
2015-09-10 00:32:49,15255,signup
2015-09-10 00:33:12,9278,visit
2015-09-10 00:33:21,14295,signup
2015-09-10 00:34:22,2594,visit
2015-09-10 00:42:50,11151,visit
2015-09-10 00:47:05,8401,visit
2015-09-10 00:47:50,15492,signup
2015-09-10 00:51:25,14005,visit
2015-09-10 00:52:46,14854,signup
2015-09-10 00:55:32,14736,signup
2015-09-10 00:57:27,12359,visit
2015-09-10 01:00:15,13677,visit
2015-09-10 01:00:29,5247,visit
2015-09-10 01:02:14,2085,visit
2015-09-10 01:04:25,14699,signup
2015-09-10 01:04:41,1576,visit
2015-09-10 01:05:32,14949,signup
2015-09-10 01:05:35,7541,visit
2015-09-10 01:05:38,15507,signup
2015-09-10 01:06:18,4253,visit
2015-09-10 01:06:25,15062,signup
2015-09-10 01:06:39,7365,visit
2015-09-10 01:07:13,11741,visit
2015-09-10 01:11:03,4260,visit
2015-09-10 01:11:37,15209,signup
2015-09-10 01:12:30,15765,signup
2015-09-10 01:12:53,9175,visit
2015-09-10 01:13:51,13484,visit
2015-09-10 01:14:24,2684,visit
2015-09-10 01:14:47,13574,visit
2015-09-10 01:15:12,10626,visit
2015-09-10 01:15:34,14635,signup
2015-09-10 01:18:10,15654,signup
2015-09-10 01:18:36,9959,visit
2015-09-10 01:18:44,12082,visit
2015-09-10 01:19:18,4694,visit
2015-09-10 01:19:51,15174,signup
2015-09-10 01:20:40,8040,visit
2015-09-10 01:21:14,16329,signup
2015-09-10 01:21:38,13664,visit
2015-09-10 01:23:29,8795,visit
2015-09-10 01:24:00,15154,signup
2015-09-10 01:24:42,6894,visit
2015-09-10 01:25:31,12845,visit
2015-09-10 01:25:39,4969,visit
2015-09-10 01:26:33,16494,signup
2015-09-10 01:26:44,14141,visit
2015-09-10 01:32:27,14552,signup
2015-09-10 01:39:50,11904,visit
2015-09-10 01:40:09,5610,visit
2015-09-10 01:40:22,16013,signup
2015-09-10 01:41:35,14501,signup
2015-09-10 01:44:34,2619,visit
2015-09-10 01:49:16,11919,visit
2015-09-10 01:51:20,6964,visit
2015-09-10 01:54:52,12280,visit
2015-09-10 01:56:43,14905,signup
2015-09-10 02:00:44,16368,signup
2015-09-10 02:02:55,14956,signup
2015-09-10 02:07:49,8086,visit
2015-09-10 02:17:15,10836,visit
2015-09-10 02:19:45,14971,signup
2015-09-10 02:20:03,9236,visit
2015-09-10 02:20:09,14813,signup
2015-09-10 02:22:01,2301,visit
2015-09-10 02:23:12,14210,signup
2015-09-10 02:24:53,16339,signup
2015-09-10 02:25:42,13431,visit
2015-09-10 02:26:38,8635,visit
2015-09-10 02:26:52,14140,visit
2015-09-10 02:29:12,15599,signup
2015-09-10 02:30:28,3654,visit
2015-09-10 02:35:46,16527,signup
2015-09-10 02:35:55,14661,signup
2015-09-10 02:36:01,5516,visit
2015-09-10 02:36:15,15335,signup
2015-09-10 02:36:26,6972,visit
2015-09-10 02:36:52,15422,signup
2015-09-10 02:36:53,13104,visit
2015-09-10 02:37:16,7905,visit
2015-09-10 02:37:27,9768,visit
2015-09-10 02:38:27,9488,visit
2015-09-10 02:38:35,3067,visit
2015-09-10 02:40:07,5698,visit
2015-09-10 02:40:36,15929,signup
2015-09-10 02:40:38,8735,visit
2015-09-10 02:41:25,6164,visit
2015-09-10 02:42:17,6530,visit
2015-09-10 02:42:35,4599,visit
2015-09-10 02:42:59,9433,visit
2015-09-10 02:44:50,15144,signup
2015-09-10 02:44:56,13201,visit
2015-09-10 02:45:20,15672,signup
2015-09-10 02:47:16,6749,visit
2015-09-10 02:50:11,2600,visit
2015-09-10 02:51:35,2755,visit
2015-09-10 02:54:07,9172,visit
2015-09-10 02:55:21,9782,visit
2015-09-10 02:56:07,15960,signup
2015-09-10 03:01:05,15713,signup
2015-09-10 03:03:35,5436,visit
2015-09-10 03:04:48,14325,signup
2015-09-10 03:06:22,10802,visit
2015-09-10 03:08:08,10408,visit
2015-09-10 03:10:00,14817,signup
2015-09-10 03:10:22,6128,visit
2015-09-10 03:12:28,14646,signup
2015-09-10 03:15:02,9652,visit
2015-09-10 03:15:14,8778,visit
2015-09-10 03:16:32,9618,visit
2015-09-10 03:16:50,15314,signup
2015-09-10 03:17:31,15907,signup
2015-09-10 03:17:32,12398,visit
2015-09-10 03:19:02,1886,visit
2015-09-10 03:21:02,6434,visit
2015-09-10 03:21:48,10351,visit
2015-09-10 03:21:50,2398,visit
2015-09-10 03:22:00,9447,visit
2015-09-10 03:23:42,14767,signup
2015-09-10 03:26:54,13328,visit
2015-09-10 03:26:55,14578,signup
2015-09-10 03:29:08,14310,signup
2015-09-10 03:29:17,7633,visit
2015-09-10 03:31:23,15934,signup
2015-09-10 03:31:26,6701,visit
2015-09-10 03:31:39,5045,visit
2015-09-10 03:33:44,14252,signup
2015-09-10 03:34:51,14554,signup
2015-09-10 03:37:05,5472,visit
2015-09-10 03:37:37,14659,signup
2015-09-10 03:39:25,15436,signup
2015-09-10 03:45:15,6598,visit
2015-09-10 03:48:00,9680,visit
2015-09-10 03:50:48,4278,visit
2015-09-10 03:51:50,13423,visit
2015-09-10 03:52:44,8625,visit
2015-09-10 03:52:49,16002,signup
2015-09-10 03:55:31,7076,visit
2015-09-10 03:56:03,12007,visit
2015-09-10 03:56:44,16509,signup
2015-09-10 03:57:59,1478,visit
2015-09-10 03:59:15,14426,signup
2015-09-10 04:00:27,15878,signup
2015-09-10 04:03:36,3680,visit
2015-09-10 04:05:05,4572,visit
2015-09-10 04:05:08,3635,visit
2015-09-10 04:06:48,12097,visit
2015-09-10 04:08:03,7553,visit
2015-09-10 04:12:27,15252,signup
2015-09-10 04:12:29,3906,visit
2015-09-10 04:13:53,15665,signup
2015-09-10 04:14:35,10424,visit
2015-09-10 04:15:15,3642,visit
2015-09-10 04:18:03,15024,signup
2015-09-10 04:18:29,14970,signup
2015-09-10 04:19:58,15165,signup
2015-09-10 04:20:54,14799,signup
2015-09-10 04:21:19,10127,visit
2015-09-10 04:23:14,15122,signup
2015-09-10 04:23:37,12996,visit
2015-09-10 04:24:28,13312,visit
2015-09-10 04:25:56,14548,signup
2015-09-10 04:27:12,16251,signup
2015-09-10 04:28:15,14328,signup
2015-09-10 04:28:40,11494,visit
2015-09-10 04:30:19,11346,visit
2015-09-10 04:34:16,4821,visit
2015-09-10 04:34:21,7352,visit
2015-09-10 04:34:47,9725,visit
2015-09-10 04:35:30,15284,signup
2015-09-10 04:38:58,3656,visit
2015-09-10 04:42:59,14162,signup
2015-09-10 04:43:49,4573,visit
2015-09-10 04:46:14,2673,visit
2015-09-10 04:47:30,11136,visit
2015-09-10 04:48:48,15502,signup
2015-09-10 04:49:59,2477,visit
2015-09-10 04:50:53,9507,visit
2015-09-10 04:52:09,10069,visit
2015-09-10 04:53:11,16381,signup
2015-09-10 04:56:16,9068,visit
2015-09-10 04:56:33,7948,visit
2015-09-10 04:56:52,14354,signup
2015-09-10 04:57:31,14667,signup
2015-09-10 04:57:41,10270,visit
2015-09-10 04:59:58,11381,visit
2015-09-10 05:00:23,3498,visit
2015-09-10 05:01:07,14876,signup
2015-09-10 05:01:20,14222,signup
2015-09-10 05:04:59,11818,visit
2015-09-10 05:05:32,16277,signup
2015-09-10 05:08:22,15460,signup
2015-09-10 05:08:29,14454,signup
2015-09-10 05:11:53,2988,visit
2015-09-10 05:12:13,12839,visit
2015-09-10 05:15:20,15774,signup
2015-09-10 05:15:42,12887,visit
2015-09-10 05:19:00,16468,signup
2015-09-10 05:21:52,13498,visit
2015-09-10 05:23:34,3373,visit
2015-09-10 05:23:47,14476,signup
2015-09-10 05:24:22,15727,signup
2015-09-10 05:24:43,1578,visit
2015-09-10 05:27:11,4028,visit
2015-09-10 05:27:26,12000,visit
2015-09-10 05:27:40,15203,signup
2015-09-10 05:28:36,15275,signup
2015-09-10 05:29:35,15607,signup
2015-09-10 05:32:32,16212,signup
2015-09-10 05:32:44,4595,visit
2015-09-10 05:32:46,14248,signup
2015-09-10 05:34:56,12259,visit
2015-09-10 05:35:22,15863,signup
2015-09-10 05:35:24,11845,visit
2015-09-10 05:35:45,1460,visit
2015-09-10 05:36:52,5742,visit
2015-09-10 05:38:52,7898,visit
2015-09-10 05:39:04,16019,signup
2015-09-10 05:40:55,16343,signup
2015-09-10 05:42:13,15027,signup
2015-09-10 05:44:52,14728,signup
2015-09-10 05:44:58,2735,visit
2015-09-10 05:45:16,14582,signup
2015-09-10 05:45:32,12987,visit
2015-09-10 05:48:18,11637,visit
2015-09-10 05:51:05,15061,signup
2015-09-10 05:54:57,13847,visit
2015-09-10 05:54:59,14624,signup
2015-09-10 05:55:34,13269,visit
2015-09-10 05:56:08,12867,visit
2015-09-10 05:59:09,15340,signup
2015-09-10 06:00:11,14217,signup
2015-09-10 06:03:14,14436,signup
2015-09-10 06:04:32,8037,visit
2015-09-10 06:11:32,14169,signup
2015-09-10 06:11:55,15253,signup
2015-09-10 06:13:49,12743,visit
2015-09-10 06:17:14,14626,signup
2015-09-10 06:19:35,8773,visit
2015-09-10 06:21:56,14968,signup
2015-09-10 06:21:57,8490,visit
2015-09-10 06:23:51,12393,visit
2015-09-10 06:25:12,10964,visit
2015-09-10 06:25:46,13688,visit
2015-09-10 06:27:41,2157,visit
2015-09-10 06:28:57,12666,visit
2015-09-10 06:31:38,8417,visit
2015-09-10 06:33:36,16292,signup
2015-09-10 06:35:01,15350,signup
2015-09-10 06:35:17,12189,visit
2015-09-10 06:39:15,16006,signup
2015-09-10 06:40:23,13720,visit
2015-09-10 06:40:46,7465,visit
2015-09-10 06:41:21,15394,signup
2015-09-10 06:41:43,15071,signup
2015-09-10 06:42:01,14251,signup
2015-09-10 06:42:22,15320,signup
2015-09-10 06:42:38,13094,visit
2015-09-10 06:44:37,12078,visit
2015-09-10 06:45:15,15810,signup
2015-09-10 06:45:18,9830,visit
2015-09-10 06:45:46,13378,visit
2015-09-10 06:50:14,1841,visit
2015-09-10 06:52:15,12687,visit
2015-09-10 06:54:02,3660,visit
2015-09-10 06:59:08,8167,visit
2015-09-10 07:00:50,13430,visit
2015-09-10 07:00:55,8028,visit
2015-09-10 07:01:29,10832,visit
2015-09-10 07:02:32,10444,visit
2015-09-10 07:07:32,5666,visit
2015-09-10 07:10:09,13623,visit
2015-09-10 07:10:26,9245,visit
2015-09-10 07:10:44,5901,visit
2015-09-10 07:10:58,4114,visit
2015-09-10 07:11:06,15842,signup
2015-09-10 07:11:25,15663,signup
2015-09-10 07:11:34,12099,visit
